videoPlayCount,hashtags,url,locationName,videoViewCount,videoDuration,commentsCount,mentions,caption,timestamp,likesCount
2002072.0,"healthyfood, healthyrecipes, breakfast, mealprep",https://www.instagram.com/p/DGi321EID2v/,,715144.0,54.22,585,,"Almond Croissant Breakfast Muffins
 
Ad a high-protein, high-fibre breakfast muffin with a gorgeous little hidden centre of oozy almond butter. So perfect for prepping, taking on the go or even enjoying as a sweat treat. These muffins are packed with M&S Eat Well ingredients, high-quality protein, heart-healthy fats, natural sweetness, and plenty of fibre—making them a perfectly balanced treat. Plus, with M&S Eat Well, it’s easy to find nutritious options in store. Simply look for the Eat Well flower on pack to enjoy better choices every day
 
291 kcal & 12g protein per muffin
 
Dry Ingredients
•⁠ ⁠110g ground almonds 
•⁠ ⁠60g oat flour (blend oats into a fine flour)
•⁠ ⁠1 tbsp ground flaxseeds
•⁠ ⁠1 tsp baking powder
•⁠ ⁠½ tsp cinnamon
•⁠ ⁠¼ tsp salt
Wet Ingredients
•⁠ ⁠200g cottage cheese (blended until smooth)
•⁠ ⁠2 heaped tbsp honey
•⁠ ⁠1 large egg
•⁠ ⁠1 tsp almond extract
•⁠ ⁠1 tbsp olive oil
 
Almond butter
Flaked almonds
 
Preheat the oven to 180C (160C fan) and line a muffin tray with 6 cases or use non stick. 
In a bowl, mix the almond flour, oat flour, flaxseeds, baking powder, cinnamon, and salt.
In a blender, blend the cottage cheese, honey, egg, almond extract, and olive oil.
Gradually fold the wet ingredients into the dry mixture until fully combined.
Spoon a little batter into each muffin case, add a little dollop of almond butter to the center, then cover with more batter.
Sprinkle flaked almonds on top of each muffin.
Bake for 15-18 minutes, until golden and risen. Allow to cool slightly before serving. Enjoy warm or store in an airtight container for up to 7 days.

#healthyfood #healthyrecipes #breakfast #mealprep",2025-02-26T17:46:16.000Z,34734
,,https://www.instagram.com/p/DGgASHwShVG/,,,,28,,"Meet our giant chicky choccy speckled egg cookie 

A mouthful to say but an absolute doddle to make!

This giant gooey cookie treat is so much fun to create with the kids, especially the egg-cellent finishing touches at the end!

Swipe for the full recipe and let us know if you’ll be giving it a go this Easter? 

Find lots more delicious recipes at the link in our bio!",2025-02-25T15:01:16.000Z,1456
,,https://www.instagram.com/p/DGdVohLzjgS/,,,,46,,"Shake it till you make it this Pancake Day with our must-try mixes 

Pick from classic, American, triple choc or our supercharged High Protein Pancake Shaker, boasting 5g protein per fluffy pancake.

And it couldn’t be easier to make…simply add water, shake and pour into your pan. 
Talk about a speedy breakfast or after-work treat. Flipping amazing!

Which are you trying first?",2025-02-24T14:10:07.000Z,2309
97387.0,MyMarks,https://www.instagram.com/p/DGdRpnDq5Ts/,,29265.0,11.933,19,proudlock.,"The start of all good ’fits? Autograph underwear, of course.
@proudlock.
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-02-24T16:05:35.000Z,435
68314.0,,https://www.instagram.com/p/DGfXTkPKZFM/,,8659.0,25.52,4,,"Did you know we’ve got over 1,250 free and EXCLUSIVE M&S recipes online, from quick-fire dinners and family faves, to meals on a budget, seasonal stunners and MORE, all using the very best M&S ingredients available in your local Foodhall? 

PLUS we add over 30 brand-new recipes every month so – there’s always something new to try!

Fancy a tour? Let’s go…

Head to the link in our bio to explore!",2025-02-25T09:04:28.000Z,220
,,https://www.instagram.com/p/DGfkvYLtZ0W/,,,,36,,"Add some zing to your week with this fresh take on our favourite fish tacos.

We’ve combined our breaded cod bites with a super-citrussy salsa, featuring our Remarksable Value oranges, jalapeños, coriander and shallot. 

Ready in 20 minutes, this speedy supper is perfect for seeing in spring! 

Swipe for the full recipe and let us know if you’ll be giving these tasty tacos a go? 

Find lots more delicious recipes like these at the link in our bio!",2025-02-25T11:00:36.000Z,3515
145313.0,,https://www.instagram.com/p/DGa9GqGN3_R/,,46924.0,60.466,29,,"Hands up who’s up for a chilli fiesta tonight? ​

Our new Slow Cooked Beef Chilli has been lovingly prepared and expertly slow cooked by our M&S chefs, ready for you to finish on the hob in just 10 minutes. ​

Made with seared British minced beef and an aromatic chipotle chilli, kidney bean and pepper sauce, our hearty new main is perfect for four hungry diners. ​

Grab some friends, cook up your rice, crack open the tortillas, slice, dice or mash an avo and ¡listo! – a Mexican-inspired banquet, ready in minutes! ​

Who are you inviting round?",2025-02-23T15:57:55.000Z,720
67540.0,MyMarks,https://www.instagram.com/p/DGc5Cn1tqUg/,,16953.0,8.166,8,marksandspencer_james.,"Having a lightbulb moment seeing the difference a kitchen lamp can make? Us, too.
@marksandspencer_james.
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-02-24T10:00:29.000Z,384
93256.0,,https://www.instagram.com/p/DGdwBgLtWDf/,,15037.0,15.014,15,,"Ever stood in the wine aisle feeling overwhelmed? We’ve all been there. Our brand-new Wine Finder quiz makes choosing wines a whole lot easier, and more fun too. 

Take part in our Wine Finder’s quiz and get personalised recommendations to perfectly suit your taste.

Pick up your perfect pour in your local Foodhall today",2025-02-24T18:01:23.000Z,315
113949.0,MyMarks,https://www.instagram.com/p/DGao2RTp2b3/,,34728.0,27.333,14,tara_griffin,"Underneath it all, @tara_griffin is just a girl, standing in front of a camera, asking if you  her underwear?
#MyMarks 
Tap the basket in the bottom-left corner to shop",2025-02-23T13:00:27.000Z,373
,,https://www.instagram.com/p/DGfrloAzaz7/,,,,25,,"Have you been tucking into baked oats for breakfast yet?

This might just be the perfect brekkie base to get creative with.

We’ve baked ours with banana, maple syrup, baking powder and egg until golden and set, then have had tonnes of fun with toppings like our Banana & Maple Peanut Butter, frozen blueberries and Good Gut Berry Boost Topper.

What will you pile on top of yours?

Swipe for the full recipe and let us know if you’ll be giving it a go 

Find lots more delicious recipes like these at the link in our bio!",2025-02-25T12:00:26.000Z,1824
,,https://www.instagram.com/p/DGdiV_Wtfa9/,,,,94,ocadouk,"⭐️ New in the M&S Foodhall -  Pancake Day Edition  – meet our velvety viral sensations ❤️ 

They set social media alight when they launched for Valentine’s Day, now the clock is ticking to get your hands on our Red Velvet Pancakes for Pancake Day!

Cakey, fluffy and studded with creamy chocolate chips, these chunky pancakes are ideal as a special breakfast or loaded with whipped cream and berries for a decadent Pancake Day dessert!

What are you eating yours with? 

Find them in your local M&S Foodhall or on @ocadouk NOW",2025-02-24T16:01:11.000Z,3699
250366.0,MyMarks,https://www.instagram.com/p/DGcv_OKMBBp/,,111699.0,76.766,69,ladyofthemanor77.,"Name a better start to the week than a shopping trip. We’ll wait.
@ladyofthemanor77.
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-02-24T08:42:03.000Z,2664
159918.0,"emilyscooking_, thisisnotjust, bolrenversé, upsidedownbowl, mauritianfood, mauritius, chickenrecipes, recipesThearksandspecerfood, marksandspecer, fusionfood, mauritiusfood, chopsuey, magicbowl, mauritiusisland, easyrecipes, dinnerideas, islandfood, slowcooked",https://www.instagram.com/p/DGbLaFlsBEO/,,56331.0,29.333,139,marksandspencerfood,"MAGIC BOWL  AD

I used @marksandspencerfood @marksandspencerfood Spicy Korean Style Chicken Thighs and created a dish inspired by the popular dish in Mauritius 'Bol Renversé' also known as 'magic bowl ' or 'upside down bowl'. One of my favourite dishes from back home! Try this for a delicious dinner, date night in or something special when you want to impress your guests  

M&S have launched a huge new Slow Cooked range with the aim of maximum flavour with minimal effort. They have over 35 products in the range! They use the same steps that a top restaurant would take to ensure only the best quality product hits the M&S shelves! 

Traditionally this dish is a chop suey served with a fried egg and rice but the way that the dish is plated is what makes it unique. Served into an upside-down bowl over a flat plate, lifting the bowl and revealing a 3-layer dish! The Korean Chicken worked brilliantly with this  

Ingredients serves 2-3
Spicy Korean style chicken thighs
A pack of broccoli, carrot, baby corn & fine beans
Basmati rice with cooked or ready-made eggs, fried to your liking
Chopped spring onions and sesame seeds for garnish

Method 
• Follow instructions on the packaging for Korean thighs, once cooked break into pieces using a fork and remove the bones. 
•⁠ ⁠Steam the veg, slice the carrots and corn and mix with the chicken. Add a few tsp of water for extra sauce. 
• Place a fried egg in your bowl as shown in my reel. 
•⁠ ⁠Then a layer of the chicken and vegetables. 
•⁠ ⁠The last layer is rice! Fill your bowl enough so when you turn it upside down it's securely in place. Just imagine it like building a sandcastle! 
•⁠ ⁠Garnish with spring onions and sesame seeds. 

DELICIOUS!  

#emilyscooking_
#thisisnotjust #bolrenversé #upsidedownbowl #mauritianfood #mauritius #chickenrecipes #recipesThearksandspecerfood #marksandspecer #fusionfood #mauritiusfood #chopsuey #magicbowl #mauritiusisland #easyrecipes #dinnerideas #islandfood #slowcooked",2025-02-23T18:02:49.000Z,1161
132963.0,MyMarks,https://www.instagram.com/p/DGXvdp7pY4H/,,40655.0,26.566,11,jimchapman,"The new definition of matching underwear
@jimchapman 
#MyMarks

Tap the basket in the bottom-left corner to shop",2025-02-22T10:00:40.000Z,528
144964.0,,https://www.instagram.com/p/DGaiCoXM2lF/,,23816.0,30.766,24,wrightyofficial.​,"“Did you know that one in eight men get prostate cancer, and that for Black men, it’s one in four?”​
​
To check your risk, visit the Prostate Cancer UK website. ​
​
From now until the end of March, we’ll donate £4 from every pack of men’s Autograph underwear sold to Prostate Cancer UK*. ​
​
@wrightyofficial.​
​
*£4 of the sale price of the pack of Autograph underwear (excluding Autograph Merinotec™ and vests) will be paid to Prostate Cancer Trading Limited (registered company number 06157784), which gives all its taxable profits to Prostate Cancer UK, a registered charity in England and Wales (number 1005541) and Scotland (number SC039332) and operating in Northern Ireland.",2025-02-23T12:01:08.000Z,1683
412875.0,,https://www.instagram.com/p/DGXhxyHyo-C/,,161123.0,63.8,145,,"Our mash-try Dine In is back and it’s nice as pie! ​

If you’re craving something comforting for dinner, look no further. Our popular Pie & Mash Dine In has made its return to the Foodhall. ​

Pick up TWO pies and THREE sides for two people for just £10! ​

From classic to creamy, puff to shortcrust, and veggie, vegan and gluten free options galore, we have a pie for every taste. ​

Pair your fave with buttery, cheesy or colcannon mash, chips, veggie medleys and gravy for a perfect plateful of great British grub. ​

Which combo are you choosing?",2025-02-22T08:01:10.000Z,4975
54708.0,,https://www.instagram.com/p/DGYK7ievrKv/,,10728.0,15.0,17,,"Love at first light? You can't beat a bit of ambience.

Tap the basket in the bottom-left corner to shop",2025-02-22T14:00:46.000Z,433
394626.0,,https://www.instagram.com/p/DGYY4-yozTh/,,159050.0,37.633,111,"marksandspencerfood, ocadoUK","Beef Short Rib Lasagna - Recipe Below - my next level lasagna is made easy with @marksandspencerfood Slow Cooked British Short Rib of Beef used as the base for the ragu. It’s part of the newly revamped Slow Cooked range, delish restaurant quality dishes that you can throw together in no time as a complete meal or use as I do as an instant time saver. Check out the range in M&S food halls or online @ocadoUK – let me know which of the range you have tried x JohnGS -ad- 

Serves 6
1 x 830g pack M&S Slow Cooked British Short Rib of Beef
1 x 500g jar and 1 x 340g jar M&S Everything Tomato Sauce 
60g butter 
60g plain flour 
500ml whole milk 
400g fresh lasagna sheets 
1 tbsp olive oil
200g Parmesan cheese, finely grated 
Salt and pepper 

1.	To make the ragu, shred the short ribs and add the meat to a saucepan. Squeeze in the packet of red wine and truffle jus and pour in the jars of everything tomato sauce. Bring to the simmer over a medium heat and cook for 10 minutes. Check the seasoning, adding salt and pepper to taste. 
2.	Meanwhile, make the bechamel. Melt the butter and add the flour. Mix well. Whisk in the milk, a little at a time, until you have a smooth sauce. Season with salt and pepper to taste. 
3.	Get a pan of boiling water on the go and a fill a mixing bowl with cold water. Boil the lasagna sheets, 3-4 at a time, for 5-10 seconds until just soft. Transfer to the cold water to stop them cooking. Drain just before you are ready to assemble the lasagna. 
4.	Pre-heat the oven to 180c fan and grease a 24x32cm baking tin with a little olive oil. Line the sides and bottom with lasagna sheets and then add a layer of the ragu and drizzle over a little bechamel. Add plenty of cheese and then cover with lasagna sheets. Repeat with two more layers so you finish with a layer of pasta. Fold in the lasagna sheets hanging over on the sides to seal everything. Pour over the remaining bechamel and drizzle over the last few spoons of ragu. Top with more cheese and cover with foil. Bake for 40 minutes. Remove the foil and return to the oven for 8-10 minutes until the top is golden. Leave to rest for 20 minutes before serving.",2025-02-22T16:03:09.000Z,5808
233174.0,,https://www.instagram.com/p/DGaUPyRPjYT/,,93101.0,42.9,80,ladyofthemanor77,"@ladyofthemanor77 proving that with great value comes great style, only at M&S.

Tap the basket in the bottom-left corner to shop",2025-02-23T10:00:40.000Z,1607
161208.0,,https://www.instagram.com/p/DGWBEMKu70k/,,52384.0,41.7,41,,"Slow cooked crispy duck pancakes. Say no more! ​

The star of the show? Our new shred and share British Aromatic Half Duck – slow cooked for hours by our expert chefs, and ready in the oven in just 35 minutes. ​

Smothered in sweet and sticky hoisin sauce, trust us when we say this flavoursome feast just falls off the bone. ​

Perfect with pancakes, cucumber and ribbons of spring onion…ready, steady…get shredding!​",2025-02-21T17:57:15.000Z,1051
76655.0,,https://www.instagram.com/p/DGVks0cpRpe/,,16532.0,6.84,17,,"Uncover our new arrivals.
Tap the basket in the bottom-left corner to shop",2025-02-21T13:48:03.000Z,284
247517.0,"thisisnotjust, pulledchicken, pulledchickentacos, slowcookedchicken, slowcooking, chickentacos, slowcooked, chickentaco",https://www.instagram.com/p/DGVzxx7IHkA/,,81107.0,30.1,53,"marksandspencerfood, marksandspencer","Cheesy Pulled Chicken Tacos  using the new Slow Cooked fajita spiced chicken from @marksandspencerfood AD 

If you want an easy 5 ingredient meal that will transport you to Mexico with minimal effort and maximum flavour, then you NEED to try these! Save the recipe below, check out the full @marksandspencer Slow Cooked range with over 35 different products and get cooking! 

 M&S Ingredients (serves 4):
Slow Cooked Fajita Spiced British Chicken Box
Soft Tacos 
Grated Mozzarella Cheese
Dried Parsley
Oil

1.⁠ ⁠Slow the Fajita Spiced Chicken per pack instructions (empty the contents & cook in the oven for 35mins at 180C)
2.⁠ ⁠After 35mins, shred the chicken using two forks, mix and put back in the oven for 10 mins 
3.⁠ ⁠Once cooked, lightly grease a large flat pan with a little oil, then dip a soft taco into the chicken sauce on each side and place onto the pan
4.⁠ ⁠Add some pulled chicken, grated mozzarella cheese & a sprinkle of parsley onto one side
5.⁠ ⁠Fold in half & repeat the process
6.⁠ ⁠Cook the tacos on medium heat till browned on one side, then flip & brown the other side & enjoy! 

#thisisnotjust #pulledchicken #pulledchickentacos #slowcookedchicken #slowcooking #chickentacos #slowcooked #chickentaco",2025-02-21T16:01:13.000Z,1282
162530.0,MyMarks,https://www.instagram.com/p/DGVRjyKvaGd/,,63276.0,17.766,61,naaomiross.,"Now THAT'S a capsule wardrobe. Meet you at the checkout @naaomiross. 
#MyMarks
Tap the basket in the bottom-left corner to shop",2025-02-21T11:00:46.000Z,1654
58836.0,,https://www.instagram.com/p/DGaGt6jq__0/,,12770.0,66.666,16,cheftomkerridge’s,"Tom’s back, tongs-in-hand, and this time he’s sharing his wisdom on some seasonal superstar veg. ​

Side, snack or party food – we’re loving @cheftomkerridge’s tempura coated purple sprouting broccoli spears, especially when they’re dunked into this luxuriously creamy lemon & truffle dip. ​

Will you be giving Tom’s speedy recipe a go?",2025-02-23T08:02:45.000Z,415
111830.0,"ad, ThisIsNotJust",https://www.instagram.com/p/DGYmY6sMtjF/,North London,30965.0,17.133,34,marksandspencerfood,"Looking to celebrate National Margarita Day? I’ve got the perfect cocktail recipe for you! ‍ 
 
This Grilled Pineapple Margarita is a riff on the classic recipe, bringing smoky and caramelised notes that pair perfectly with tequila! I used the grassy and peppery @marksandspencerfood Distilled Silver Tequila made with blue agave, from a family-owned distillery in Guadalajara, Mexico. This is definitely a crowd-pleaser and ideal for a much-needed taste of the tropics when the weather here is grey. 
 
Recipe:
 50ml M&S Distilled Silver Tequila
 25ml M&S Orange Brandy Liqueur
 50ml grilled pineapple purée*
‍ 25ml fresh lime juice
 Shake with ice and serve over ice in a glass with a salted rim, I added some chilli flakes for some spice. Enjoy!  
 
* Grilled pineapple purée
Cut a pineapple into rings, brush with some neutral oil or coconut oil and grill in a preheated grill for 5-7 minutes each side and let them cool before blending in a food processor. For each cocktail, blend one grilled pineapple ring with 50ml of pineapple juice and add a teaspoon of sugar if you prefer your margaritas on the sweeter side. 
 
#ad #ThisIsNotJust

Drink responsibly and only if you are above the legal drinking age in your country.",2025-02-22T18:00:00.000Z,1059
732882.0,"ad, thisisnotjust",https://www.instagram.com/p/DGTZE_ntoSD/,,325614.0,74.84,33,marksandspencerfood,"Watch as we turn dinner time into a flavour fiesta with M&S Food’s new and improved Slow Cooked range!  
 
Our fajita night is taken to the next level with the @marksandspencerfood Slow Cooked Shred n’ Share Fajita Spiced British Chicken, featuring tender British chicken thighs, slow cooked in a rich chilli and tomato sauce with peppers and onions  
 
Available in a serves two and serves four, these fajitas are part of a range of 35 Slow Cooked products with 13 NEW offerings – bringing maximum flavour but minimum effort to your dinner table! 
 
The perfect family feast, without the fuss  Even Pete could manage it! 
 
@marksandspencerfood #ad #thisisnotjust",2025-02-20T17:36:33.000Z,4128
135914.0,"ad, thisisnotjust, lambshoulder, slowcooked, dinnerideas, recipes, easymealideas, easydinner, lambroast, middleeasternfood, ukfoodblogger, homecooking, britishfood, TheCurryCountess",https://www.instagram.com/p/DGS6WozIpDe/,United Kingdom,35384.0,22.2,135,marksandspencerfood,"Middle Eastern Style Lamb

Slow cooked, melt in your mouth, SHRED N’ SHARE - MIDDLE EASTERN STYLE LAMB SHOULDER.  This is from @marksandspencerfood new Slow Cooked range, takes minimal effort and is ready in 45 minutes! There are over 40 products in the Slow Cooked range, each packed with flavour and using only the best quality ingredients. 
Which one are you trying? AD 

Method below. Save.

Ingredients - serves 2
1 M&S Slow Cooked Middle Eastern Style Lamb Shoulder 
1 Lemon, cut into wedges
Pomegranate rubies
1 M&S Microwave pilau rice
M&S Labneh yogurt dip 
Fresh parsley

Method 
Step 1 - Pre heat the oven, and cook the Lamb shoulder as per packet instructions. This only takes 45 minutes!

Step 2 -  Once the lamb shoulder is done. Reserve 2 -3 tablespoons of the juices. Let it rest for 5 minutes. 
- Heat the pilau rice in the microwave as per packet’s instructions. 
Using 2 forks, shred the meat, then add the juices, and mix it in. Now pour over the roast red pepper and garlic dressing. 

Step 3 - Garnish with pomegranate rubies and fresh parsley. Serve with pilau rice, lemon wedges and a few dollops of labneh yogurt dip. Enjoy!
•
#ad #thisisnotjust #lambshoulder #slowcooked #dinnerideas #recipes #easymealideas #easydinner #lambroast #middleeasternfood #ukfoodblogger #homecooking #britishfood #TheCurryCountess",2025-02-20T13:00:17.000Z,1025
52559.0,,https://www.instagram.com/p/DGVFTAhK3gC/,,9277.0,32.28,5,chrishoy1,"Prostate cancer is now England’s most common cancer, affecting one in eight men. Yet it’s the only major cancer without a screening programme. That’s why we want to get the nation talking. To check your risk, visit the Prostate Cancer UK website. 

@chrishoy1",2025-02-21T09:14:04.000Z,512
,,https://www.instagram.com/p/DGSrk47zWF5/,,,,14,,"Just a snapshot of our best pants…

Tap the basket in the bottom-left corner to shop",2025-02-20T10:50:12.000Z,342
69212.0,,https://www.instagram.com/p/DGSbqzChp-a/,,14896.0,30.0,18,,"Make an understatement. Self-expression starts here. 

Uncover our new arrivals.

Tap the basket in the bottom-left corner to shop",2025-02-20T08:31:33.000Z,397
51947.0,,https://www.instagram.com/p/DGSjrvQtbLM/,,9471.0,6.0,1,,"Peel away the layers to find underwear that really gets you.

Tap the basket in the bottom-left corner to shop",2025-02-20T09:42:09.000Z,259
609298.0,"thisisnotjust, 30minutemeal, familydinner",https://www.instagram.com/p/DGTHBp8s20N/,,275229.0,78.68,91,marksandspencerfood,"Chicken Shawarma Pitas 

Ingredients:
•⁠ ⁠1 box of @marksandspencerfood Slow Cooked Chicken Shawarma
•⁠ ⁠⁠4 tomatoes, quartered
•⁠ ⁠⁠a handful of olives
•⁠ ⁠⁠1/4 red onion, diced
•⁠ ⁠⁠juice from half a lemon
•⁠ ⁠⁠a handful of chopped parsley
•⁠ ⁠⁠2 tbsp olive oil
•⁠ ⁠⁠200g Greek yogurt
•⁠ ⁠⁠a handful of chopped mint
•⁠ ⁠⁠1 garlic clove, minced
•⁠ ⁠⁠lemon zest (& some juice)
•⁠ ⁠⁠1 pack of 4 pitas 
•⁠ ⁠⁠salt & pepper

1.⁠ ⁠Add your chicken to a foiled pan and get that in the oven at 220 degrees C for 20 minutes

2.⁠ ⁠Now dice up and toss your salad along with making your yogurt dip

3.⁠ ⁠Remove your chicken from the oven, baste with the juices and then add over the sauce, seasoning & crispy onions. Drop the heat of the oven to 200 degrees for 8 minutes

4.⁠ ⁠⁠Toast your pitas for a few minutes and half them

5.⁠ ⁠⁠Fill each pita with tzatziki, salad & chicken - ENJOY 

Ad #thisisnotjust #30minutemeal #familydinner",2025-02-20T14:56:30.000Z,6314
,,https://www.instagram.com/p/DGSwKsCt-OB/,,,,26,,"Knickers that know their place. 

Make an understatement. Self-expression starts here.

Tap the basket in the bottom-left corner to shop",2025-02-20T11:30:18.000Z,367
128699.0,,https://www.instagram.com/p/DGSnF85NpUa/,,43174.0,15.12,22,,"Every great outfit begins with even greater underwear.

Tap the basket in the bottom-left corner to shop",2025-02-20T10:11:54.000Z,704
56006.0,,https://www.instagram.com/p/DGSfeJAtUHs/,,9643.0,6.0,3,,"How the greatest outfits begin… 

Make an understatement. Self-expression starts with Autograph.

Tap the basket in the bottom-left corner to shop",2025-02-20T09:04:56.000Z,313
192519.0,,https://www.instagram.com/p/DGU8-0sqpQn/,,51512.0,29.28,44,chrishoy1,"Check, mate. We’ve teamed up with @chrishoy1 to encourage more of you to check your risk of prostate cancer – 3 questions, 30 seconds is all it takes. To check your risk, visit the Prostate Cancer UK website. ​
​
And, from now until the end of March, we’ll donate £4 from every pack of men’s Autograph underwear sold to Prostate Cancer UK*. ​
​
*£4 of the sale price of the pack of Autograph underwear (excluding Autograph Merinotec™ and vests) will be paid to Prostate Cancer Trading Limited (registered company number 06157784), which gives all its taxable profits to Prostate Cancer UK, a registered charity in England and Wales (number 1005541) and Scotland (number SC039332) and operating in Northern Ireland.​",2025-02-21T08:02:53.000Z,3206
102996.0,MyMarks,https://www.instagram.com/p/DGRCWyvKwak/,,28637.0,8.366,46,wearetwinset.,"Twinning is winning with @wearetwinset. #MyMarks
Tap the basket in the bottom-left corner to shop",2025-02-19T19:31:25.000Z,525
123234.0,MyMarks,https://www.instagram.com/p/DGQvcTMqicv/,,38465.0,6.8,72,ellenbrockygirl,"Don’t you love it when an outfit clicks into place?
@ellenbrockygirl  #MyMarks
 
Tap the basket in the bottom-left corner to shop",2025-02-19T16:45:54.000Z,518
72808.0,,https://www.instagram.com/p/DGNbeFRi46Q/,,19973.0,12.04,32,,"Polka-dots – they’re a classic for a reason.

Tap the basket in the bottom-left corner to shop",2025-02-18T09:54:03.000Z,667
278267.0,ThisIsNotJust,https://www.instagram.com/p/DGN7hqoqr-j/,,129714.0,59.84,14,"samthompsonuk, official_percypig, official_colinthecaterpillar","“I WAS BLOWN AWAY BY THAT!” 

Sweet toothed @samthompsonuk rates @official_percypig and @official_colinthecaterpillar sweets and biscuits on this week’s Proper Tasty Pub Quiz. 

Are you team Percy or team Colin?

#ThisIsNotJust",2025-02-18T14:35:08.000Z,1077
230414.0,"ad, thisisnotjust",https://www.instagram.com/p/DGOEkzJImyB/,York,80052.0,24.5,162,"marksandspencerfood, dinner_at_hols","Ad| Slow Cooked Italian Style Beef Ragu cottage Pie with @marksandspencerfood 

All done and on the table in 15 minutes!

Recipe below

Press save for dinner inspiration follow @dinner_at_hols for more recipes like this ❤️
.
Recipe serves 4 
.
Some nights, you just need comfort food fast and this Slow Cooked Italian Style Beef Ragu Cottage Pie is the ultimate cheat code!  Rich, slow-cooked Ragu (which is brand new in M&S Food now) topped with creamy mash, and cheesy golden breadcrumbs, all ready in just 15 minutes. Plus, the M&S Slow Cooked range is all about clean ingredients, the kind you’d find in your own kitchen. No unnecessary extras, just real, delicious food. With over 30 different products to choose from in their slow cooked range, there’s something for everyone and they’re all perfect for those busy evenings when you want something delicious without the effort. Who’s adding this to their next food shop? 

Ingredients
.
@marksandspencerfood Slow cooked Italian style beef ragu 
@marksandspencerfood buttery mashed potatoes 
@marksandspencerfood grated cheddar and mozzarella 
@marksandspencerfood breadcrumbs 
@marksandspencerfood tender stem broccoli

Method. 
Follow the instructions on the pack to cook the Beef Ragu and mash (7 minutes on hob & microwave) top the Ragu with the mash then sprinkle over the cheese and breadcrumbs. Pop it under the grill until it’s golden . Serve and enjoy. 

#ad #thisisnotjust",2025-02-18T16:00:12.000Z,1765
480835.0,thisisnotjust,https://www.instagram.com/p/DGOS_MQqn1x/,"London, United Kingdom",177356.0,65.0,61,marksandspencerfood,"Nothing beats a hearty, home-cooked meal - especially when it’s this easy!
 
Juggling life, kids, and work can be challenging but with the new and improved M&S Slow Cooked range, I can prepare quick, mouth-watering meals without the fuss – minimum effort, maximum flavour. 
 
The succulent Slow Cooked Carolina BBQ British Pork is my current go-to, featuring outdoor-bred pork shoulder with a sweet and tangy BBQ sauce. 
 
They have 35 products with 13 NEW offerings. Head down to @marksandspencerfood to find your favourite today! ad #thisisnotjust",2025-02-18T18:02:07.000Z,1765
51058.0,MyMarks,https://www.instagram.com/p/DGQH2eqKWQv/,,10404.0,34.666,37,callmechim,"It’s National Lash Day – the only excuse you need to try Benefit’s new Bounce Mascara.
@callmechim  #MyMarks
 
Tap the basket in the bottom-left corner to shop",2025-02-19T11:02:01.000Z,300
144443.0,,https://www.instagram.com/p/DGNw42uM3kY/,,46844.0,10.1,39,,"We heard it counts as one of your five a day 

Tap the basket in the bottom-left corner to shop",2025-02-18T13:00:38.000Z,1478
,,https://www.instagram.com/p/DGP-huYz4Jb/,,,,45,ocadouk,"⭐️ New in the M&S Foodhall – great news for avocado aficionados… ​

…your favourite avo toast recipe is about to get EVEN better. ​

Meet our new Collection Avocados – nuttier, creamier and more buttery than any other avo, and picked at their optimum size for perfect flavour and ripeness. ​

Terrific on toast, gorgeous in guac, and perfect with a prawn cocktail – how are you enjoying yours? ​

Find our Collection Avocados in your local M&S Foodhall or on @ocadouk NOW",2025-02-19T09:38:05.000Z,973
357435.0,"ad, thisisnotjust, chickentacos, slowcooked, easyrecipes, recipes",https://www.instagram.com/p/DGQjhetImLW/,"London, United Kingdom",149244.0,31.566,153,marksandspencerfood,"Cheesy pulled chicken fajita tacos 

These slow cooked pulled chicken fajita tacos are truly one of the best things I have EVER made  

Simply served up with a quick high protein chipotle yoghurt dip, they are beyond more-ish and using the new Slow Cooked share and shred Fajita Chicken from @marksandspencerfood means they’re criminally easy too 

The chicken is slow cooked to perfection using a technique M&S have perfectly honed for YEARS, and also only uses staple ingredients you’d have in your cupboards anyway - so you KNOW you’re getting the highest quality & maximum taste 

 Hit SAVE to give these a go for dinner ❤️

 Serves 2 

✨ 1 x 490g pack of @marksandspencerfood slow cooked Fajita spiced Chicken 
✨ x 4 mini–Flour Tortilla Wraps 
✨ 40g grated mozzarella cheese
✨ 1/2 an onion, diced
✨ A few leaves of fresh coriander  

For the sauce: 

✨ 100g 0% fat Greek yoghurt
✨ 1/2 tsp of chipotle paste
✨ 1/4 of a lime, juiced 

Cook your delicious fajita chicken according to the packaging instructions, then shred with two forks.
Spray a frying pan with some cooking spray, then press one side of your tortilla into the shredded chicken to coat in the juices, and place into the pan. Sprinkle half of the tortilla with your cheese, add on some of your shredded chicken, then close and press down.
Repeat with the remaining tortillas, then fry over a medium heat for 2 to 3 minutes per side or until lovely and crispy.
While they’re frying make your sauce by mixing the Greek yoghurt, chipotle paste and lime together in a bowl, season with salt and pepper, and adjust to taste.
Serve up the tacos immediately with your dip, the diced onion and coriander, plus your favourite other toppings.

Then simply dive on in and enjoy! You can grab the slow cooked fajita chicken in your local @marksandspencerfood now along with lots of other delicious dishes in the new slow cooked range 

#ad #thisisnotjust #chickentacos #slowcooked #easyrecipes #recipes",2025-02-19T15:02:00.000Z,3418
